3.735	171004	2093	ok	alt_mem_if/alt_mem_if_phys/alt_mem_if_lpddr_phy_core/constraints/sv/memphy_report_timing_core.tcl
3.730	160108	2161	ok	alt_mem_if/alt_mem_if_phys/alt_mem_if_ddr2_phy_core/constraints/acv/memphy_report_timing_core.tcl
3.665	253632	477	ok	vip/ip_library/full_ip/alt_vip_cl_fb_switch/alt_vip_cl_fb_switch_hw.tcl
3.658	253632	667	ok	vip/ip_library/full_ip/alt_vip_cl_cvo/alt_vip_cl_cvo_hw.tcl
3.628	253632	3944	ok	hps/altera_hps/altera_hps_hw.tcl
3.544	171984	1871	ok	alt_mem_if/alt_mem_if_phys/alt_mem_if_lpddr_phy_core/constraints/acv/memphy_report_timing_core.tcl
3.498	2010844	1149	ok	altera_hps/s10/altera_hps_stratix_10/clock_manager.tcl
3.493	388580	726	ok	altera_pcie/altera_pcie_a10_ed/genq6/ep_g2x8_avmm128.q6.tcl
3.482	717340	1355	ok	altera_pcie/altera_pcie_sv_hip_ast/pcie_sv_port.tcl
3.482	202864	2095	ok	alt_xcvr/alt_xcvr_core/nf/tcl/nf_hssi_common_pcs_pma_interface_rbc.tcl
3.481	2010844	1327	ok	altera_pcie/altera_pcie_hip_256_avmm/pcie_256_avmm_port.tcl
3.478	162904	1930	ok	alt_mem_if/alt_mem_if_phys/alt_mem_if_rldramii_phy_core/constraints/acv/memphy_report_timing_core.tcl
3.473	388580	3788	ok	alt_xcvr/altera_xcvr_native_phy/altera_xcvr_native_vi/tcl/parameters.tcl
3.369	1942428	697	ok	altera_pcie/altera_pcie_a10_ed/genq6/ep_g2x4_avmm64.q6.tcl
3.345	717340	1004	ok	vip/ip_library/full_ip/alt_vip_cl_cps/alt_vip_cl_cps_hw.tcl
3.318	253632	814	ok	vip/ip_library/full_ip/alt_vip_cl_crs/alt_vip_cl_crs_hw.tcl
3.257	253632	1769	ok	ethernet/altera_eth_tse/altera_eth_tse_conf.tcl
3.247	253632	603	ok	altera_pcie/altera_pcie_a10_ed/genq6/ep_g1x8_avmm64.q6.tcl
3.178	2010844	871	ok	sdi_ii/sdi_ii/sdi_ii_params.tcl
3.146	1942428	595	ok	altera_pcie/altera_pcie_a10_ed/genq6/ep_g3x8_avmm256.q6.tcl
3.142	717340	909	ok	ethernet/alt_em10g32/MAC/alt_em10g32_validate.tcl
3.135	2010844	3054	ok	altera_pcie/altera_pcie_a10_hip/altera_pcie_a10_hip_fileset.tcl
3.124	246196	751	ok	altera_gpio_lite/altera_gpio_lite_hw_extra.tcl
3.119	253632	779	ok	emif/ip_arch_nf/timing/memphy_report_timing_core.tcl
3.078	1942428	1505	ok	altera_iopll/top/altera_iopll_hw_validation.tcl
3.069	253632	959	ok	altera_sl3/src/top/altera_sl3_params.tcl
3.066	1942428	850	ok	altera_pcie/altera_pcie_sriov_dma_avmm/sriov_dma_256_avmm_ports.tcl
3.065	586408	1561	ok	alt_xcvr/alt_xcvr_core/nf/tcl/nf_hssi_8g_rx_pcs_simple.tcl
3.029	2010844	3443	ok	alt_xcvr/altera_xcvr_native_phy/altera_xcvr_native_s10/tcl/parameters.tcl
3.029	175168	1860	ok	alt_mem_if/alt_mem_if_phys/alt_mem_if_rldramii_phy_core/constraints/memphy_report_timing_core.tcl
3.026	246196	1861	ok	alt_xcvr/alt_xcvr_core/nf/tcl/nf_pma_rx_dfe_rbc.tcl
2.990	2010844	1016	ok	altera_pcie/altera_pcie_a10_tbed/tbed_pcie_a10_port.tcl
2.978	717340	1081	ok	altera_pcie/altera_pcie_sv_hip_avmm/pcie_sv_avmm_port.tcl
2.960	2010844	1826	ok	altera_iopll/common/altera_iopll_hw_update_callbacks.tcl
2.928	162456	1632	ok	alt_mem_if/alt_mem_if_phys/alt_mem_if_qdrii_phy_core/constraints/memphy_report_timing_core.tcl
2.858	428088	1252	ok	alt_xcvr/alt_xcvr_core/nf/tcl/nf_hssi_rx_pcs_pma_interface_rbc.tcl
2.843	175168	1541	ok	alt_mem_if/alt_mem_if_phys/alt_mem_if_qdrii_phy_core/constraints/acv/memphy_report_timing_core.tcl
2.836	2010844	888	ok	altera_pcie/altera_pcie_sriov_dma_avmm/sriov_dma_256_avmm_parameters.tcl
2.819	253632	448	ok	dsp/altera_cic_ii/src/tcl_libs/altera_cic_ii_parameters.tcl
2.794	253632	957	ok	altera_pcie_pipe/xcvr_generic/altera_xcvr_pipe_common.tcl
2.787	253632	521	ok	altera_pcie/altera_pcie_a10_ed/genq6/ep_g3x8_avmm256_integrated.q6.tcl
2.777	162904	1741	ok	alt_mem_if/alt_mem_if_phys/alt_mem_if_rldramii_phy_core/constraints/sv/memphy_report_timing_core.tcl
2.768	388580	963	ok	altera_pcie/altera_pcie_avmm/pcie_parameters.tcl
2.757	2010844	2157	ok	altera_iopll_common/tcl/iopll.tcl
2.740	246196	3814	ok	altera_dp/src/altera_dp_hw.tcl
2.731	227272	1593	ok	alt_xcvr/alt_xcvr_core/nf/tcl/nf_hssi_10g_tx_pcs_simple.tcl
2.730	1942428	592	ok	ethernet/alt_em10g32/example_design/LL10G_10G_USXGMII/simulation/ed_sim/synopsys/vcs/vcs_wave.tcl
2.729	2010844	791	ok	vip/ip_library/full_ip/alt_vip_cl_mixer/alt_vip_cl_mixer_hw.tcl
2.679	717340	649	ok	altera_xcvr_8g_custom/xcvr_generic/xcvr_custom_phy_parameters.tcl
2.675	253632	449	ok	altera_pcie/altera_pcie_a10_ed/genq6/ep_g2x2.q6.tcl
2.665	388580	550	ok	altera_pcie/altera_pcie_s10_ed/ast2avmm_bridge_256/ast2avmm_bridge_256_ports.tcl
2.656	253632	412	ok	vip/ip_library/component_ip/alt_vip_cvi_core/alt_vip_cvi_core_hw.tcl
2.640	1942428	449	ok	altera_pcie/altera_pcie_a10_ed/genq6/ep_g1x8.q6.tcl
2.633	1942428	587	ok	seriallite_iii/src/params.tcl
2.625	175168	1471	ok	alt_mem_if/alt_mem_if_phys/alt_mem_if_qdrii_phy_core/constraints/sv/memphy_report_timing_core.tcl
2.606	253632	459	ok	altera_pcie/altera_pcie_a10_ed/genq6/ep_g2x8.q6.tcl
2.603	388580	739	ok	altera_pcie/altera_pcie_hip_ast_tbed/tbed_pcie_sv_port.tcl
2.597	1942428	524	ok	altera_hdmi/src/common/altera_hdmi_interface.tcl
2.581	2010844	601	ok	vip/ip_library/full_ip/alt_vip_cl_crs/alt_vip_cl_crs_var_to_422_hw.tcl
2.576	158556	1771	ok	alt_mem_if/alt_mem_if_phys/alt_mem_if_civ_ddr2_phy/constraints/memphy_report_timing_core.tcl
2.576	152144	958	ok	alt_interlaken/alt_interlaken_pcs/sv_xcvr_interlaken_common.tcl
2.553	428088	1091	ok	alt_xcvr/alt_xcvr_core/nf/tcl/nf_hssi_8g_tx_pcs_rbc.tcl
2.536	1942428	1283	ok	altera_onchip_flash/altera_onchip_flash/altera_onchip_flash_hw_proc.tcl
